settore12-G1	I	1,2,3,5	0.684	0.650	0.667
settore07-B1	I	1,2,3,5	0.667	0.667	0.667
settore10-M2	I+II	1,2,3,5	0.649	0.685	0.667
settore09-B2	I	1,2,3,5	0.556	0.833	0.667
settore06-D5	II	1,2,3,5	0.617	0.712	0.661
settore09-A3	II	1,2,3,5	0.673	0.649	0.661
settore03-A2	I	1,2,3,5	0.648	0.670	0.659
settore13-A3	I	1,2,3,5	0.625	0.694	0.658
settore09-G1	II	1,2,3,5	0.657	0.657	0.657
settore13-A3	I+II	1,2,3,5	0.657	0.657	0.657
settore03-C1	I	1,2,3,5	0.655	0.655	0.655
settore08-F1	I	1,2,3,5	0.667	0.644	0.655
settore13-D3	I	1,2,3,5	0.643	0.667	0.655
settore05-C1	I	1,2,3,5	0.567	0.773	0.654
settore12-B1	I	1,2,3,5	0.607	0.708	0.654
settore03-C2	I+II	1,2,3,5	0.630	0.676	0.652
settore12-F1	I	1,2,3,5	0.684	0.619	0.650
settore10-N3	I	1,2,3,5	0.688	0.611	0.647
settore09-A3	I	1,2,3,5	0.647	0.647	0.647
settore05-H1	I	1,2,3,5	0.638	0.652	0.645
settore10-E1	I+II	1,2,3,5	0.607	0.684	0.644
settore12-E1	I	1,2,3,5	0.650	0.634	0.642
settore11-B1	I+II	1,2,3,5	0.611	0.675	0.642
settore04-A2	I+II	1,2,3,5	0.587	0.710	0.642
settore04-A1	II	1,2,3,5	0.620	0.662	0.641
settore07-B2	I	1,2,3,5	0.615	0.667	0.640
settore06-E3	II	1,2,3,5	0.627	0.653	0.640
settore07-E1	I+II	1,2,3,5	0.636	0.642	0.639
settore01-A2	II	1,2,3,5	0.627	0.646	0.637
settore06-D4	I+II	1,2,3,5	0.637	0.637	0.637
settore10-M2	II	1,2,3,5	0.617	0.659	0.637
settore13-A2	I+II	1,2,3,5	0.648	0.625	0.636
settore09-D3	I	1,2,3,5	0.583	0.700	0.636
settore07-H5	I	1,2,3,5	0.636	0.636	0.636
settore09-D2	I	1,2,3,5	0.609	0.667	0.636
settore04-A2	I	1,2,3,5	0.630	0.642	0.636
settore05-F1	II	1,2,3,5	0.656	0.615	0.635
settore09-A2	I+II	1,2,3,5	0.667	0.603	0.633
settore09-B3	I	1,2,3,5	0.632	0.632	0.632
settore09-C2	I	1,2,3,5	0.630	0.630	0.630
settore12-C2	I+II	1,2,3,5	0.639	0.622	0.630
settore12-E3	I	1,2,3,5	0.676	0.590	0.630
settore01-A3	I	1,2,3,5	0.658	0.602	0.629
settore13-A5	I	1,2,3,5	0.611	0.647	0.629
settore07-H4	II	1,2,3,5	0.579	0.688	0.629
settore07-F2	I+II	1,2,3,5	0.579	0.688	0.629
settore12-H3	I+II	1,2,3,5	0.625	0.632	0.628
settore06-D2	I	1,2,3,5	0.574	0.692	0.628
settore06-E3	I+II	1,2,3,5	0.631	0.624	0.627
settore07-E1	II	1,2,3,5	0.600	0.652	0.625
settore06-C1	I	1,2,3,5	0.594	0.655	0.623
settore13-B4	II	1,2,3,5	0.606	0.642	0.623
settore10-M1	II	1,2,3,5	0.582	0.667	0.622
settore11-E1	II	1,2,3,5	0.632	0.605	0.618
settore10-M1	I+II	1,2,3,5	0.604	0.626	0.615
settore10-D4	I	1,2,3,5	0.563	0.675	0.614
